Project Name,Test Function,Smell Type
vradarserver@vrs,MergedFeedListenerTests<>MergedFeedListener_SetListener_Events_Are_Filtered_Correctly,MagicNumber
vradarserver@vrs,ExpiringListTests<>ExpiringList_RemoveRange_Removes_A_Range_Of_Items,MagicNumber
augcog@ISAACS_Interface,CompressionTest<>Corrupt,MagicNumber
vradarserver@vrs,AircraftComparerTests<>AircraftComparer_Compare_NumberOfEngines_Sorts_By_Engine_Type_When_Equal,MagicNumber
icosa-gallery@open-brush,TestMathUtils<>TestTransformVector3AsZDistance,MagicNumber
vradarserver@vrs,AircraftOnlineLookupTests<>AircraftOnlineLookup_Lookup_AircraftFetched_Raised_With_Lookup_Results,MagicNumber
dioram@Elektronik,ParsingTests<>VisualisationArraySimple,MagicNumber
hotbreakb@Capstone_Design,VectorTests<>Vector_Constructor_1,MagicNumber
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>CustomRaycastAll,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionRegisteredConsumerContainerMock<>SetActiveCollisions,MagicNumber
virtuallynaked@virtually-naked,InverseKinematicsUtilitiesTest<>TestCalculateRelaxationBiasDirectionality,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>OnAfterDeserializeMakeFillOriginZeroIfFillOriginGreaterThan1AndFillMethodHorizontalOrVertical,MagicNumber
CrispthoAlex@holbertonschool-unity,TestHistoryWindow<>CollabHistoryPresenter_OnUpdatePage__RevisionNumberingChangesForMorePages,MagicNumber
dioram@Elektronik-Tools-2.0,ContainerTreeTests<>WriteSnapshot,MagicNumber
vradarserver@vrs,DirectoryEntryControllerTests<>DirectoryEntryController_GetDirectoryEntry_Shows_Number_Of_Aircraft_On_Display_On_Largest_Feed,MagicNumber
vradarserver@vrs,ExpiringListTests<>ExpiringList_Will_Not_Expire_Items_Before_ExpireMilliseconds_Has_Passed,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,ScrollBarClamp<>Scrollbar_clamp,MagicNumber
vradarserver@vrs,RebroadcastServerManagerTests<>RebroadcastServerManager_Initialise_Sets_Connector_Correctly_For_Passive_Server,MagicNumber
A11YTK@A11YTK,SubtitleOptionsReferenceTest<>SaveAndLoad,MagicNumber
ExtendRealityLtd@Zinnia.Unity,TimeSpanToFloatTest<>TransformMinutes,MagicNumber
watson-developer-cloud@unity-sdk,AssistantV1IntegrationTests<>TestListExamples,MagicNumber
gatosyocora@VRCAvatars3Validator,HaveNoMissingAnimationPathRuleTest<>MissingPathDetect,MagicNumber
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_Will_Not_Check_Items_For_Expiry_Until_MillisecondsBetweenChecks_Has_Passed,MagicNumber
watson-developer-cloud@unity-sdk,TextToSpeechV1IntegrationTests<>TestListSpeakerModel,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatModeFinderTest<>TransformEmptyCollection,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatRangeFinderTest<>TransformUnordered,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionsContainerNoDisableClearMock<>RemoveInactiveGameObject,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,ContentSizeFitterTests<>TestFitModeMinSize,MagicNumber
UMI3D@UMI3D-SDK,UMI3DTrackingManager_Test<>UpdateBoneFPS_TrackingFPS_Async_Test,MagicNumber
ExtendRealityLtd@Zinnia.Unity,Vector2ComponentExtractorTest<>Extract,MagicNumber
UMI3D@UMI3D-SDK,UMI3DTrackingManager_Test<>SyncAllBones_Test,MagicNumber
vimeo@vimeo-unity-sdk,VimeoUploaderTest<>TotalChunksRemaining_Does_Not_Break_Before_Chunks_Are_Created,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Only_Returns_Json_If_Reports_Are_Permitted,MagicNumber
willychang21@MapboxARGame,MapMatcherTest<>Profiles,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectSourceTargetProcessorMock<>AddTarget,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Dispose_Does_Not_Dispose_Of_BroadcastProvider,MagicNumber
vradarserver@vrs,TestFileInfo<>DirectoryCache_CacheChanged_Raised_If_Folder_Changes_But_File_Names_Are_Same,MagicNumber
augcog@ISAACS_Interface,ProbeExtractorCsTest<>ExtractProbes,MagicNumber
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>TestAddWord,MagicNumber
iamtomhewitt@jet-dash-vr,PowerupTests<>ShouldAddBonusPoints,MagicNumber
vimeo@vimeo-unity-sdk,VimeoUploaderTest<>CreateChunks_Makes_One_Chunk_For_Small_Files,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatEventProxyEmitterTest<>ClearPayload,MagicNumber
vradarserver@vrs,LogDatabaseTests<>LogDatabase_FetchSessions_Throws_If_Sessions_List_Is_Null,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatEventProxyEmitterTest<>ReceiveWithRuleRestrictions,MagicNumber
vradarserver@vrs,TestFileInfo<>DirectoryCache_CacheChanged_Raised_When_BeginRefresh_Finished,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Does_Not_Increment_TotalMessages_When_ModeSTranslator_Returns_Null,MagicNumber
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,TestEnumerator<>EnumeratorTest,MagicNumber
willychang21@MapboxARGame,MapMatcherTest<>Radiuses,MagicNumber
vradarserver@vrs,ServerConfigJsonTests<>ServerConfigJson_ToModel_Copies_Layer_TileServerSettings_To_Model,MagicNumber
vradarserver@vrs,EventHelperTests<>Raise_Exception_Thrown_In_Handler_Does_Not_Stop_Event_Propagation_When_Exception_Callback_Supplied,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Unhooks_Connector,MagicNumber
dioram@Elektronik-Tools-2.0,ContainersTests<>TreeTest,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectSourceTargetProcessorMock<>AddSource,MagicNumber
vradarserver@vrs,AuthenticationConfigurationTests<>AuthenticationConfiguration_RemoveAdministratorPath_Treats_Null_As_Root,MagicNumber
willychang21@MapboxARGame,SQLiteCacheTest<>ConcurrentTilesetInsert,MagicNumber
dioram@Elektronik,ParsingTests<>MessagesTest,MagicNumber
vradarserver@vrs,BaseStationMessageTranslatorTests<>BaseStationMessageTranslator_Translate_Copies_SignalLevel_To_BaseStationMessage,MagicNumber
vradarserver@vrs,AircraftTests<>Aircraft_PropertyChanged_Modifying_StopoverAirportCodes_Updates_StopoverAirportCodesChanged,MagicNumber
vradarserver@vrs,MainPresenterTests<>MainPresenter_GetReceiverFeeds_Excludes_Merged_Feeds,MagicNumber
vradarserver@vrs,AuthenticationConfigurationTests<>AuthenticationConfiguration_AddAdministratorPath_Treats_Null_As_Root,MagicNumber
UMI3D@UMI3D-SDK,PoseSubskeleton_Test<>StopPose_Many,MagicNumber
BioMotionLab@TUX,StringExtensionTests<>TruncateTo8Has8,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,TextEditorBackspaceDelete<>TextEditorWithUTF16_RightCursorOnDelete_DoesNotRemoveCharacter,MagicNumber
hotbreakb@Capstone_Design,VectorTests<>Vector_Right,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,MaskTests<>GetModifiedMaterialReturnsDesiredMaterialWithSingleMask,MagicNumber
vradarserver@vrs,EventArgsTests<>EventArgs_Initialses_Property,MagicNumber
iamtomhewitt@jet-dash-vr,HighscoreManagerTests<>ShouldSaveNewDistanceScore,MagicNumber
kookmin-sw@capstone-2020-17,TestHistoryWindow<>CollabHistoryPresenter_OnUpdatePage__FolderMetaFilesAreCounted,MagicNumber
kurotu@VRCQuestTools,UnityAnimationUtilityTests<>SharedAnimationClip,MagicNumber
icosa-gallery@open-brush,FbxSceneTest<>TestNodeCount,MagicNumber
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Sets_Source_Correctly,MagicNumber
icosa-gallery@open-brush,TestMathUtils<>TestEllipsoidTangent_Anton,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_ChangeSource_Raises_SourceChanged,MagicNumber
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Extracts_Latitude_And_Longitude_From_Adsb_Coarse_TISB_Airborne_Position_Messages,MagicNumber
tterpi@VRSketchingGeometry,PatchSketchObjectCommandTest<>AddSegmentsCommandRedo,MagicNumber
dioram@Elektronik-Tools-2.0,RecorderTests<>TrackedObjectsTest,MagicNumber
icosa-gallery@open-brush,FbxNullTest<>TestBasics,MagicNumber
vradarserver@vrs,NotPlugin<>PluginManager_LoadPlugins_Ignores_Files_With_Unparseable_Manifests,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_Replace_Does_Not_RaiseEvents_If_RaiseChangedEvents_Is_False,MagicNumber
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Extracts_Altitudes_From_Adsb_Airborne_Position_Messages,MagicNumber
virtuallynaked@virtually-naked,BreastGravityAnimatorTest<>TestExpandPositive,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_RegistrationReport_Returns_Count_Of_Rows_Matching_Criteria,MagicNumber
vradarserver@vrs,BitStreamTests<>BitStream_ReadBit_Updates_LengthRemaining,MagicNumber
vradarserver@vrs,ConfigurationListenerTests<>ConfigurationListener_Does_Not_Raise_Events_After_Receiver_Is_Detached,MagicNumber
watson-developer-cloud@unity-sdk,DiscoveryV1IntegrationTests<>TestQueryAggregation,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_Add_Does_Not_RaiseEvents_If_RaiseChangedEvents_Is_False,MagicNumber
augcog@ISAACS_Interface,line<>FromTile,MagicNumber
immersivecognition@unity-experiment-framework,TestBuildingFromCSV<>BuildFromTable,MagicNumber
WetzoldStudios@traVRsal-sdk,PatternParserTest<>GlobalLoopingPattern,MagicNumber
icosa-gallery@open-brush,TestMathUtils<>TestMengerCurvatureDegenerate,MagicNumber
willychang21@MapboxARGame,line<>DistanceInMiles,MagicNumber
vradarserver@vrs,RebroadcastServerManagerTests<>RebroadcastServerManager_ConfigurationChanged_Chooses_Correct_Feed,MagicNumber
vradarserver@vrs,DisposableCache<>AircraftOnlineLookupManager_LookupMany_Does_Not_Save_To_Disabled_Caches,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_AircraftListJson_Nothing_Is_Sent_If_The_Json_Has_No_Aircraft,MagicNumber
vradarserver@vrs,FeedsControllerTests<>FeedsController_GetFeeds_Returns_All_Visible_Feeds,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>SetAtOrAddIfEmptyCollection,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_DeleteSystemEvents_Does_Nothing_If_File_Not_Configured,MagicNumber
vradarserver@vrs,RebroadcastServerManagerTests<>RebroadcastServerManager_ConfigurationChanged_Disposes_Of_Old_And_Creates_New_Server_If_UniqueId_Changes,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetManyAircraftByCode_Can_Return_More_Than_One_Aircraft,MagicNumber
ExtendRealityLtd@Zinnia.Unity,Vector3ToFloatTest<>TransformExtractZ,MagicNumber
tterpi@VRSketchingGeometry,BrushCommandTest<>SetBrushOnLineSketchObjectRedo,MagicNumber
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_GetForKey_Does_Not_Refresh,MagicNumber
Innoactive@Creator,SystemClipboardTests<>PasteMultipleTransitions,MagicNumber
dioram@Elektronik-Tools-2.0,RecorderTests<>InfinitePlanesTest,MagicNumber
vradarserver@vrs,AircraftControllerTests<>AircraftController_GetAddcThumbnails_Responds_To_Version_2_Route,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ObjectDistanceComparatorMock<>ProcessNoSource,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Increments_TotalMessages_When_AdsbTranslator_Returns_Null,MagicNumber
tterpi@VRSketchingGeometry,RibbonSketchObjectTest<>AddOneControlPointAndRotationCommand,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Passes_Bytes_Received_To_Extractor,MagicNumber
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>TestListAcousticModels,MagicNumber
virtuallynaked@virtually-naked,DualQuaternionTest<>TestFromMatrixRobustness,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Keeps_NonIcao24Address_If_CoarseFormatTisB_With_NonIcao24_Address,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>TestPixelsPerUnit,MagicNumber
vradarserver@vrs,RebroadcastServerManagerTests<>RebroadcastServerManager_ConfigurationChanged_Copies_Change_Of_Name,MagicNumber
vradarserver@vrs,DisposableCache<>AircraftOnlineLookupManager_LookupMany_Refreshes_Aircraft_Marked_As_Missing_After_24_Hours,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatMeanFinderTest<>TransformEmptyCollection,MagicNumber
augcog@ISAACS_Interface,Vector2dBoundsTest<>World,MagicNumber
dioram@Elektronik,ContainersTests<>ActualTopicsTest,MagicNumber
ExtendRealityLtd@Zinnia.Unity,RigidbodyPropertyMutatorTest<>MutateGameObjectRigidbodyInactiveGameObject,MagicNumber
vradarserver@vrs,ConfigurationListenerTests<>ConfigurationListener_Does_Not_Raise_Events_After_MergedFeedReceiver_Is_Detached,MagicNumber
augcog@ISAACS_Interface,CircularBufferTest<>SettingAndGettingValues,MagicNumber
kookmin-sw@capstone-2020-17,TestHistoryWindow<>CollabHistoryPresenter_OnUpdatePage__ChangesTotalIsCalculated,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetManyAircraftByCode_Transparently_Handles_Call_Splitting_When_Number_Of_Icaos_Exceeds_MaxParameters,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatToIntegerTest<>TransformRound,MagicNumber
vradarserver@vrs,DisposableCache<>AircraftOnlineLookupManager_LookupMany_Does_Not_Fetch_From_Disabled_Caches,MagicNumber
ExtendRealityLtd@Zinnia.Unity,AnimatorParameterMutatorTest<>IntegerValueInactiveGameObject,MagicNumber
hotbreakb@Capstone_Design,VectorTests<>Vector_Times,MagicNumber
icosa-gallery@open-brush,TestColorPicker<>HslRgbHsl,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,CharacterLimitValidation<>TextLengthGreaterThanLimit,MagicNumber
vradarserver@vrs,CompactPositionReportingTests<>CompactPositionReporting_Encode_GlobalDecode_Over_Antimeridian_Produces_Correct_Longitude,MagicNumber
mateo-a@holbertonschool-csharp,Tests<>Test_NullList,MagicNumber
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_05_02_01_UnregisterMixedRealityExtensionServiceByType,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionsContainerNoDisableClearMock<>AddInactiveGameObject,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatAdderTest<>TransformExceedingIndex,MagicNumber
vradarserver@vrs,FeedsControllerTests<>FeedsController_GetPolarPlot_Returns_Slices_If_Prohibited_By_Configuration_But_Accessed_Locally,MagicNumber
augcog@ISAACS_Interface,SQLiteCacheTest<>InsertSameTileNoOverwrite,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_DateReport_Returns_Distinct_Aircraft_Instances,MagicNumber
dioram@Elektronik,RecorderTests<>TrackedObjectsTest,MagicNumber
watson-developer-cloud@unity-sdk,LanguageTranslatorV3IntegrationTests<>TestListIdentifiableLanguages,MagicNumber
CrispthoAlex@holbertonschool-unity,TestHistoryWindow<>CollabHistoryPresenter_OnUpdatePage__FolderMetaFilesAreCounted,MagicNumber
vradarserver@vrs,JsonExample<>Responser_SendAudio_Does_Not_Compress_Non_WAV_Audio,MagicNumber
vradarserver@vrs,StandingDataManagerTests<>StandingDataManager_FindAirlinesForCode_Returns_Correct_Airline_For_Icao,MagicNumber
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Fallback_To_Default_Can_Be_Suppressed,MagicNumber
KospY@BasSDK,TMP_EditorTests<>SpriteAssetIndexAreValidAfterReordering,MagicNumber
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_Snapshot_Does_Not_Refresh_Items,MagicNumber
willychang21@MapboxARGame,MapMatcherTest<>Annotation,MagicNumber
vradarserver@vrs,AircraftOnlineLookupTests<>AircraftOnlineLookup_Lookup_Removes_ICAOs_From_Queue_If_Fetches_Continuously_Fail,MagicNumber
vradarserver@vrs,AircraftTests<>Aircraft_ResetCoordinates_Resets_Coordinate_Properties,MagicNumber
UMI3D@UMI3D-SDK,BindingManager_Test<>AddBinding_Upgrade,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableCounterTest<>DecreaseCountInactiveComponent,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionsContainerNoDisableClearMock<>AddInvalidCollisionDueToRule,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionsContainerNoDisableClearMock<>Add,MagicNumber
vradarserver@vrs,ExpiringListTests<>ExpiringList_Count_Returns_Count_Of_Items,MagicNumber
vradarserver@vrs,RequestReceivedEventArgsTests<>RequestReceivedEventArgs_Constructor_Initialises_To_Known_State,MagicNumber
willychang21@MapboxARGame,AverageHeadingAlignmentStrategyTests<>MeanAngleOver360Negative,MagicNumber
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>EventsNotEmittedOnNoOrigin,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_AircraftListJson_Does_Nothing_If_Connector_Has_No_Connections,MagicNumber
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_02_TestNoMixedRealityProfileFound,MagicNumber
tterpi@VRSketchingGeometry,RibbonSketchObjectTest<>AddControlPointAndRotationContinuousCommandUndo,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_InsertSession_Copes_If_There_Are_No_Locations,MagicNumber
vradarserver@vrs,AircraftTests<>Aircraft_Constructor_Initialises_To_Known_State_And_Properties_Work,MagicNumber
augcog@ISAACS_Interface,MapMatcherTest<>Annotation,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetManyAircraftAndFlightsCountByCode_Returns_Aircraft_Object_For_ICAO24_Code,MagicNumber
willychang21@MapboxARGame,AverageHeadingAlignmentStrategyTests<>meanAngleAllNegative,MagicNumber
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>WaitForAcousticModel,MagicNumber
ExtendRealityLtd@Zinnia.Unity,IntRangeTest<>ConstructFromFloatRange,MagicNumber
vradarserver@vrs,PolarPlotterTests<>PolarPlotter_ClearPolarPlots_Does_Not_Reset_Degrees,MagicNumber
ExtendRealityLtd@Zinnia.Unity,LayerMaskExtensionsTest<>SetByString,MagicNumber
watson-developer-cloud@unity-sdk,LanguageTranslatorV3IntegrationTests<>TestListModels,MagicNumber
dioram@Elektronik,DataRecorderSubscription<>SubscribePointCloudContainer,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Does_Not_Transmit_Compressed_Messages_When_There_Are_No_Connections,MagicNumber
willychang21@MapboxARGame,AngleSmoothingTest<>NoOp,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FollowModifierMock<>ClearTargetOffsetsAtRuntime,MagicNumber
vradarserver@vrs,ConfigurationListenerTests<>ConfigurationListener_Raises_Events_When_RawDecodingSettings_Changes,MagicNumber
icosa-gallery@open-brush,TestBinaryReaderWriter<>TestBaseStream,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_RemoveAt_Does_Not_RaiseEvents_If_RaiseChangedEvents_Is_False,MagicNumber
iamtomhewitt@jet-dash-vr,PowerupTests<>ShouldIncreaseSpeed,MagicNumber
vradarserver@vrs,JsonExample<>Responder_SendImage_Does_Not_Compress_Response,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatCacheTest<>CacheChanged,MagicNumber
icosa-gallery@open-brush,TestColorPicker<>TestHue01,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatRangeValueRemapperTest<>RemapByLerp,MagicNumber
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Decodes_Vertical_Rates_Correctly,MagicNumber
UMI3D@UMI3D-SDK,UMI3DTrackingManager_Test<>SyncBoneFPS_Async_Test,MagicNumber
vradarserver@vrs,AircraftComparerTests<>AircraftComparer_Compare_Returns_Correct_Sort_Order_On_Single_Column,MagicNumber
watson-developer-cloud@unity-sdk,TextToSpeechV1IntegrationTests<>TestGetCustomPrompts,MagicNumber
vradarserver@vrs,SimpleAircraftListTests<>SimpleAircraftList_TakeSnapshot_Returns_Clones_Of_Aircraft,MagicNumber
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_04_01_RegisterMixedRealityServiceAndDataProvider,MagicNumber
ExtendRealityLtd@Zinnia.Unity,BooleanToFloatTest<>TransformInactiveComponent,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Dispose_Unhooks_From_Listener_ModeS_Raw_Bytes_Events,MagicNumber
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>CastPointsDragCurveOffset,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_RegistrationReport_Passes_Same_Criteria_To_CountRows_And_FetchRows,MagicNumber
vradarserver@vrs,AircraftComparerTests<>AircraftComparer_Constructor_Initialises_To_Known_State_And_Properties_Work,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Deals_With_Missing_Aircraft_Criteria_Correctly,MagicNumber
vradarserver@vrs,FeedsControllerTests<>FeedsController_GetFeeds_Returns_Empty_Array_If_All_Feeds_Are_Invisible,MagicNumber
dioram@Elektronik-Tools-2.0,ParsingTests<>MessagesTest,MagicNumber
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>SetLayersToIgnoreByInt,MagicNumber
tterpi@VRSketchingGeometry,LineSketchObjectCommandsTest<>RefineMeshTest,MagicNumber
vradarserver@vrs,RebroadcastServerManagerTests<>RebroadcastServerManager_ConfigurationChanged_Disposes_Of_Old_And_Creates_New_Server_If_Format_Changes,MagicNumber
